uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,nlcdClass,plotID,subplotID,endDate,boutNumber,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy,samplingImpractical,samplingImpracticalRemarks,biophysicalCriteria
"d0d0d920-7137-47f0-88e2-09e78732d226","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","SIGA","Silene gallica L.","species","Caryophyllaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"de367ecb-41c9-40d4-b58a-672656027918","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CRCOC","Crassula connata (Ruiz & Pav.) A. Berger var. connata","variety","Crassulaceae","N",,,,,,,0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"c0f52fc4-88c5-418e-8829-ef9c6b44214a","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","FABACE","Fabaceae sp.","family","Fabaceae","UNK",,,"Stegosauruspon_2019","2-4cm tall with yellow flowers",,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2415eeeb-418e-4fe2-86ba-4c4121667ae3","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LUBI","Lupinus bicolor Lindl.","species","Fabaceae","N","cf. species",,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"663cbf69-43b4-40a5-84a8-e38c703f5819","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LUBI","Lupinus bicolor Lindl.","species","Fabaceae","N",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"59b2d733-a7a2-47ae-9d11-6cab5ee080e4","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK","cf. genus","VUMI/VUMY",,,,,15.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"bfe24ebf-2746-4681-90ae-e84bc75ef9c3","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.4.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",20.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"e0336d30-b3a5-4a2a-984c-15e888684ccd","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CLARK","Clarkia sp.","genus","Onagraceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"d07bbb7d-3bcb-4df7-8a28-2e21eb3b0041","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,8.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"ceddab84-baca-4d34-9076-30e58c4fa29e","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PLNO","Plagiobothrys nothofulvus (A. Gray) A. Gray","species","Boraginaceae","N",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"bd385e0e-998f-4f2e-9904-8f3ca23e9efc","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"4d2c3f2f-5099-4ef7-8e28-5b571347a9ba","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",20.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"8e2f02d4-f8c4-48ed-865d-fb55687464c6","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",15.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"cff2b7f8-1624-4fe3-96dc-5911ba114492","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PLNO","Plagiobothrys nothofulvus (A. Gray) A. Gray","species","Boraginaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1fa48e9d-7eff-458e-ac47-169b1ed976fb","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,20.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"304ad364-c3ed-4fd3-a24b-9aca1559cc54","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRDI3","Bromus diandrus Roth","species","Poaceae","I",,,,,,,0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1e4bd525-1d7c-462a-bdcf-2d3c6953bdf1","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CLARK","Clarkia sp.","genus","Onagraceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"65b81f8c-35da-4106-9e72-5c89bf8f71d4","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",12.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"5cedeef1-ce2c-4b3b-a879-51a2973d4b95","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"4d5378b8-1b92-4175-ab2f-7c5bc1096a59","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",25.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"3681af73-7f2a-4137-b2b1-4fc4c38035c0","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",10.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"fa4d732c-e4db-4862-98d2-ab45ba1d5676","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAAT25","Castilleja attenuata (A. Gray) T.I. Chuang & Heckard","species","Scrophulariaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"a6854e2f-9f67-4faa-ad70-276645ca0554","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRMI4","Trifolium microcephalum Pursh","species","Fabaceae","N",,,,,,,18.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"aabfba24-c66a-41f5-bbef-67ba066857d9","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","DICAC5","Dichelostemma capitatum (Benth.) Alph. Wood ssp. capitatum","subspecies","Liliaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"6381f9fe-72cd-4933-a60d-889cfde6b7ce","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,10.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"c0d8ddcc-0ca0-400c-9533-874b316497df","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AICA","Aira caryophyllea L.","species","Poaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1c267ed9-9c29-4c48-9548-d1ed0d832947","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,4.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"c0e44ce9-3253-451f-985e-eac34a92bfca","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,1.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"26d89c54-16cb-45d1-8425-c7074204f570","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","OXRA","Oxalis radicosa A. Rich.","species","Oxalidaceae","I",,,,,,,4.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"9559c363-bfbb-4a7d-af3c-66c23d057f50","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"ab596481-fa4f-4a35-8af8-f9300af3ee14","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",3.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"4a409f87-606f-4f32-ace2-737f605eb05b","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRIFO","Trifolium sp.","genus","Fabaceae","UNK",,,,,,,7.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"722c8d10-2fb4-4469-9b1d-a3dc0817fe76","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",20.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2f8f4f13-0081-449b-a1d0-3daeec301715","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LUPIN","Lupinus sp.","genus","Fabaceae","UNK",,"no flowers",,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"fc761458-b373-4e43-9b9e-dca6ea226969","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","FABACE","Fabaceae sp.","family","Fabaceae","UNK",,,"Stegosauruspon_2019","2-4cm tall with yellow flowers",,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f0fd0b11-87fb-41f2-acc5-f64aa534acf6","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CACI2","Calandrinia ciliata (Ruiz & Pav.) DC.","species","Portulacaceae","N",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1c6393b0-10d3-48bf-bb07-4a1d8e8351d8","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",15.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"9613540e-877e-4af7-a1cd-fb745c36bf1e","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CRSE11","Croton setigerus Hook.","species","Euphorbiaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"e7568e4a-a8e6-434f-852b-dd0399de88d2","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRRU2","Bromus rubens L.","species","Poaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f9b8d33f-5030-493f-a614-451d8b78ad8a","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,2.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"a351f2cf-d762-494a-9d73-54809331af7e","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",30.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"a8709a23-f4c6-4fe1-980e-acc1cb4b3b23","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VULPI","Vulpia sp.","genus","Poaceae","UNK","cf. genus",,,,,,3.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"c8697f50-cc89-40f0-81fd-0a9b181de6fd","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CRSE11","Croton setigerus Hook.","species","Euphorbiaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"c209467a-ebdd-4c4f-93d8-0b1aea392bc7","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AMME","Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.","species","Boraginaceae","N",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"3db0ae31-5695-495c-a2dc-e17cc02f3f6c","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"rock",18.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"1cea7c45-1a64-4bfd-8394-fb7e52a3941f","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",5.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"73abf09c-e065-48ba-be4a-c7228b68ec44","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","PTDR","Pterostegia drymarioides Fisch. & C.A. Mey.","species","Polygonaceae","N",,,,,,,0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"6e5d33fa-8701-4b52-a273-2afa612b972b","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b7278388-34a3-4bb2-a32d-48c411df881e","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AICA","Aira caryophyllea L.","species","Poaceae","I",,,,,,,12.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"de72a484-338d-43f9-89c2-ed2730dc9b28","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CEGL2","Cerastium glomeratum Thuill.","species","Caryophyllaceae","I",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"6b5f2ca9-2569-49a6-8a70-0eb4882f949b","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,4.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"a2c7faad-3ee1-4e7c-b573-41648b041355","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAAT25","Castilleja attenuata (A. Gray) T.I. Chuang & Heckard","species","Scrophulariaceae","N",,,,,,,5.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b3ec4ef1-7893-4b11-a7f4-2f5b5f66b777","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","41.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,3.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b7d9ed66-06b6-4f32-bcfb-4462eb8e6f4a","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","AVBA","Avena barbata Pott ex Link","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"0a2758e2-ef84-4b82-90dd-25aa070b9d33","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","DICAC5","Dichelostemma capitatum (Benth.) Alph. Wood ssp. capitatum","subspecies","Liliaceae","N",,,,,,,1.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"0fe72ce3-be62-46fb-a6ca-38ee464da67d","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",25.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"bf005259-db0d-4c56-86cf-0b3481f1a7b6","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.3.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"scat",7.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"b04232a2-d0fe-422e-9769-a0638f0e3f69","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.4.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","SIGA","Silene gallica L.","species","Caryophyllaceae","I",,,,,,,0.50,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"45cbec87-c080-4034-85ba-8b7361de6be4","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",5.00,,,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"3548305a-37ca-427f-8dd1-3062c709fb84","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ERBO","Erodium botrys (Cav.) Bertol.","species","Geraniaceae","I",,,,,,,6.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"2d73e041-b159-460b-a390-e3d669e9ef62","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","32.2.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRHO2","Bromus hordeaceus L.","species","Poaceae","I",,,,,,,35.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"14859163-ace7-4fb6-8fbf-c614fe0bf8b4","SJER_015.basePlot.div","D17","SJER",37.081978,-119.720355,"WGS84",20.10,315.0,0.1,"grasslandHerbaceous","SJER_015","40.1.1","2019-04-15",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","HYGL2","Hypochaeris glabra L.","species","Asteraceae","I",,,,,,,10.00,"N",,,"0000-0002-2320-6648","0000-0001-5314-0662",,,
"f4afc9ff-71cf-4e65-bc62-74e853434c26","SJER_014.basePlot.div","D17","SJER",37.078744,-119.720266,"WGS84",20.10,288.6,0.1,"grasslandHerbaceous","SJER_014","31.1.1","2019-04-16",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BRTE","Bromus tectorum L.","species","Poaceae","I",,,,,,,0.50,"N",,,"0000-0001-7253-0439","0000-0003-2386-8235",,,
"fe38f8b3-674b-4c8a-bfda-e0cb18ecbba1","SJER_014.basePlot.div","D17","SJER",37.078744,-119.720266,"WGS84",20.10,288.6,0.1,"grasslandHerbaceous","SJER_014","40.3.1","2019-04-16",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",4.00,,,,"0000-0001-7253-0439","0000-0003-2386-8235",,,
"aacefa6f-5a28-4d64-8ec1-67ca21edbbfb","SJER_014.basePlot.div","D17","SJER",37.078744,-119.720266,"WGS84",20.10,288.6,0.1,"grasslandHerbaceous","SJER_014","31.1.1","2019-04-16",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",1.00,,,,"0000-0001-7253-0439","0000-0003-2386-8235",,,
"8abae076-37a8-446c-8b6f-1b0dbae35c5f","SJER_014.basePlot.div","D17","SJER",37.078744,-119.720266,"WGS84",20.10,288.6,0.1,"grasslandHerbaceous","SJER_014","40.1.1","2019-04-16",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"soil",24.00,,,,"0000-0001-7253-0439","0000-0003-2386-8235",,,
